,index,High,Low,Open,Close,Volume,Adj Close
0,2013-01-09,72.80000305175781,71.80000305175781,72.80000305175781,73.65156575227175,13021000.0,49.368309020996094
1,2013-01-10,72.69999694824219,71.5,72.69999694824219,73.16987464841804,10740000.0,49.77914047241211
2,2013-01-11,73.0,72.30000305175781,72.80000305175781,73.09524955852795,5167000.0,49.91608428955078
3,2013-01-14,72.5999984741211,71.69999694824219,72.0,72.97546199409777,6354000.0,49.71066665649414
4,2013-01-15,72.4000015258789,71.9000015258789,72.4000015258789,72.79135823823832,9975000.0,49.299835205078125
5,2013-01-16,72.9000015258789,72.0,72.0,72.43692036758661,9011000.0,49.50525665283203
6,2013-01-17,72.80000305175781,71.9000015258789,72.30000305175781,72.43320084764721,7511000.0,49.368309020996094
7,2013-01-18,72.9000015258789,72.4000015258789,72.80000305175781,72.30950497766909,4531000.0,49.91608428955078
8,2013-01-21,72.80000305175781,72.30000305175781,72.5,72.41654384227314,4236000.0,49.71066665649414
9,2013-01-22,74.0,72.4000015258789,72.5,72.44979852523258,4523000.0,50.121490478515625
10,2013-01-23,74.19999694824219,73.19999694824219,73.5,72.71237948172644,6834000.0,50.73774337768555
11,2013-01-24,74.0,72.9000015258789,74.0,73.15380171146175,3054000.0,50.669273376464844
12,2013-01-25,74.0,73.0999984741211,73.9000015258789,73.50763110976627,3244000.0,50.669273376464844
13,2013-01-28,73.9000015258789,73.0,73.30000305175781,73.71292621405337,4670000.0,49.984554290771484
14,2013-01-29,73.80000305175781,72.5999984741211,73.80000305175781,73.62589256884489,4914000.0,50.25844192504883
15,2013-01-30,73.9000015258789,73.19999694824219,73.69999694824219,73.60604484839149,3459000.0,50.600807189941406
16,2013-01-31,75.0999984741211,73.69999694824219,74.0,73.63823158001486,7005000.0,51.42247009277344
17,2013-02-01,75.5,74.0999984741211,75.5,74.01924873043163,4813000.0,51.42247009277344
18,2013-02-04,75.9000015258789,74.5,75.5,74.33119918892798,3890000.0,51.35399627685547
19,2013-02-05,75.5,73.5999984741211,75.5,74.66342116705256,4076000.0,50.600807189941406
20,2013-02-06,74.5,72.5999984741211,74.5,74.57778390330172,8396000.0,50.46385192871094
21,2013-02-18,73.0,69.80000305175781,72.80000305175781,74.39756874420863,28630000.0,47.86192321777344
22,2013-02-19,70.0,68.30000305175781,69.9000015258789,73.03372715072658,18655000.0,47.040260314941406
23,2013-02-20,69.69999694824219,68.4000015258789,68.5,71.57299031155293,23677000.0,47.245670318603516
24,2013-02-21,68.5999984741211,67.4000015258789,68.5,70.47361941915793,29282000.0,46.15012741088867
25,2013-02-22,68.5,66.80000305175781,67.0,69.23075290234488,16635000.0,46.56095886230469
26,2013-02-25,69.0,67.5,68.9000015258789,68.40633704006528,15441000.0,46.56095886230469
27,2013-02-26,68.9000015258789,67.5,67.5,68.13224095902164,12578000.0,46.69790267944336
28,2013-02-27,68.80000305175781,67.69999694824219,67.69999694824219,68.09177579647192,9537000.0,47.040260314941406
29,2013-03-01,69.0999984741211,68.0,68.9000015258789,68.17037892085767,7322000.0,47.245670318603516
30,2013-03-04,68.80000305175781,68.0,68.5,68.4895547151412,7033000.0,47.040260314941406
31,2013-03-05,69.0999984741211,68.19999694824219,69.0,68.60154723387866,7901000.0,46.9717903137207
32,2013-03-06,69.19999694824219,67.9000015258789,68.0,68.66456301802015,7722000.0,47.314144134521484
33,2013-03-07,69.30000305175781,68.5999984741211,68.80000305175781,68.83843926764484,5545000.0,47.45109558105469
34,2013-03-08,70.5999984741211,68.80000305175781,69.0,68.9854039187129,6669000.0,48.204280853271484
35,2013-03-11,71.0,70.0,70.4000015258789,69.38951939376588,5015000.0,48.13581848144531
36,2013-03-12,70.69999694824219,69.30000305175781,70.0,69.72335389168066,5585000.0,47.6565055847168
37,2013-03-13,70.4000015258789,69.19999694824219,69.5999984741211,69.80648782741623,5475000.0,47.86192321777344
38,2013-03-14,70.0,69.19999694824219,69.69999694824219,69.90783489056135,5786000.0,47.93039321899414
39,2013-03-15,70.19999694824219,69.30000305175781,70.19999694824219,69.99838740416443,7404000.0,47.6565055847168
40,2013-03-18,69.5999984741211,68.9000015258789,69.5999984741211,69.84177583738551,4526000.0,47.45109558105469
41,2013-03-19,69.30000305175781,68.0,69.0,69.63807461315159,6746000.0,46.69790267944336
42,2013-03-20,68.30000305175781,67.0,68.30000305175781,69.22970292571378,9865000.0,46.08164978027344
43,2013-03-21,68.0999984741211,67.19999694824219,67.19999694824219,68.60562219735914,5803000.0,46.56095886230469
44,2013-03-22,68.69999694824219,67.80000305175781,68.0,68.28485255896388,4400000.0,46.56095886230469
45,2013-03-25,68.4000015258789,67.9000015258789,68.0,68.06442654407991,1482000.0,46.69790267944336
46,2013-03-26,68.0,67.4000015258789,68.0,67.97295671794171,5438000.0,46.42401885986328
47,2013-03-27,68.0,67.5999984741211,67.80000305175781,67.89940838925523,4090000.0,46.49248123168945
48,2013-03-28,67.9000015258789,67.4000015258789,67.9000015258789,67.96281243334073,4477000.0,46.35554122924805
49,2013-03-29,68.9000015258789,68.0999984741211,68.9000015258789,67.88352340251977,1511000.0,47.10873031616211
50,2013-04-01,68.30000305175781,67.30000305175781,67.30000305175781,68.13404888380438,2475000.0,46.629425048828125
51,2013-04-02,68.5999984741211,67.5999984741211,68.0,68.11732730471748,5119000.0,46.9717903137207
52,2013-04-03,69.0,68.0,68.80000305175781,68.28921584469512,5561000.0,46.56095886230469
53,2013-04-08,69.5,67.9000015258789,68.0,68.24733919329556,7045000.0,47.45109558105469
54,2013-04-09,69.4000015258789,68.30000305175781,69.4000015258789,68.60694658907681,5239000.0,47.45109558105469
55,2013-04-10,69.30000305175781,67.5999984741211,69.30000305175781,68.78532365183162,4443000.0,46.9717903137207
56,2013-04-11,69.0,68.0,68.5999984741211,68.80447713612253,3608000.0,46.83484649658203
57,2013-04-12,68.5999984741211,68.0,68.0,68.71005957292287,3255000.0,46.9717903137207
58,2013-04-15,69.0,68.19999694824219,69.0,68.75340540708407,987000.0,46.9717903137207
59,2013-04-16,69.30000305175781,68.0999984741211,68.0999984741211,68.6517508293916,2824000.0,47.314144134521484
60,2013-04-17,70.5,69.0,69.30000305175781,68.71190496359482,4304000.0,47.79344940185547
61,2013-04-18,70.80000305175781,69.80000305175781,70.80000305175781,69.03573754278526,4523000.0,48.204280853271484
62,2013-04-19,71.4000015258789,70.0,70.69999694824219,69.49402560636418,5227000.0,48.683589935302734
63,2013-04-22,71.80000305175781,70.69999694824219,71.0999984741211,70.04887529713056,1867000.0,49.16289520263672
64,2013-04-23,71.9000015258789,70.30000305175781,71.9000015258789,70.70388372340864,1945000.0,48.683589935302734
65,2013-04-24,71.5,70.30000305175781,70.30000305175781,70.98667610472572,4664000.0,48.6151123046875
66,2013-04-25,71.80000305175781,71.19999694824219,71.5,71.11568437050099,2001000.0,49.16289520263672
67,2013-04-26,72.9000015258789,71.5999984741211,71.80000305175781,71.38742273461139,3700000.0,49.91608428955078
68,2013-04-29,73.0999984741211,72.0,72.9000015258789,71.85149713784291,5570000.0,49.573726654052734
69,2013-04-30,72.5,71.80000305175781,72.4000015258789,72.01422064185203,5483000.0,49.23136520385742
70,2013-05-02,73.5,72.0,72.0,72.07791213416337,5484000.0,50.32691192626953
71,2013-05-03,73.9000015258789,72.5999984741211,73.5,72.59942912911143,6423000.0,50.189971923828125
72,2013-05-06,73.5999984741211,72.80000305175781,73.5,72.88466335555327,3609000.0,50.121490478515625
73,2013-05-07,73.5999984741211,73.0,73.30000305175781,72.97347149932791,3372000.0,50.121490478515625
74,2013-05-08,74.30000305175781,73.19999694824219,73.4000015258789,73.09892869745016,4027000.0,50.25844192504883
75,2013-05-09,74.4000015258789,73.4000015258789,73.9000015258789,73.31174566139866,4142000.0,50.94316864013672
76,2013-05-10,74.4000015258789,73.4000015258789,74.30000305175781,73.60395817482559,4518000.0,50.46385192871094
77,2013-05-13,74.30000305175781,73.30000305175781,73.5,73.66356419882308,1980000.0,50.53233337402344
78,2013-05-14,74.0,72.4000015258789,74.0,73.75159369846088,3755000.0,49.984554290771484
79,2013-05-15,75.19999694824219,73.5,73.5,73.59425430081707,7234000.0,51.285526275634766
80,2013-05-16,76.9000015258789,74.5,75.30000305175781,73.98918783604509,7003000.0,52.58649444580078
81,2013-05-17,77.69999694824219,75.0,76.80000305175781,74.75188910491894,3973000.0,51.559410095214844
82,2013-05-20,76.5,74.30000305175781,76.0,75.02003711818566,2728000.0,51.14857482910156
83,2013-05-21,75.4000015258789,73.30000305175781,75.0,75.05696806515033,3921000.0,51.011634826660156
84,2013-05-22,75.30000305175781,73.9000015258789,75.0,75.11424860249144,3739000.0,50.874691009521484
85,2013-05-23,75.0,73.30000305175781,75.0,74.90335439804394,5760000.0,50.32691192626953
86,2013-05-24,74.4000015258789,73.30000305175781,74.30000305175781,74.30083729924704,3417000.0,50.189971923828125
87,2013-05-27,73.69999694824219,72.80000305175781,73.0,73.90842787015018,2490000.0,50.05302810668945
88,2013-05-28,74.5999984741211,73.5,73.69999694824219,73.5930934763056,4914000.0,50.669273376464844
89,2013-05-29,76.69999694824219,73.80000305175781,74.80000305175781,73.61410587573316,8001000.0,50.53233337402344
90,2013-05-30,73.80000305175781,72.0,73.69999694824219,73.5950560771459,8587000.0,49.299835205078125
91,2013-05-31,72.5999984741211,71.4000015258789,72.19999694824219,73.14767974417273,10510000.0,48.957481384277344
92,2013-06-03,71.69999694824219,70.5,70.5,72.65911569294963,8581000.0,48.6151123046875
93,2013-06-04,71.80000305175781,71.0999984741211,71.80000305175781,72.13683079500521,7083000.0,48.888999938964844
94,2013-06-05,71.69999694824219,70.80000305175781,71.69999694824219,71.72898082286343,6792000.0,48.888999938964844
95,2013-06-06,71.5999984741211,70.69999694824219,70.80000305175781,71.41616008196146,2354000.0,49.025943756103516
96,2013-06-07,72.69999694824219,71.0,71.4000015258789,71.40728637613964,2995000.0,49.368309020996094
97,2013-06-10,73.0,71.80000305175781,72.5,71.59615030313093,3289000.0,49.84761047363281
98,2013-06-11,72.80000305175781,72.0,72.80000305175781,72.00426216910778,3846000.0,49.299835205078125
99,2013-06-13,71.9000015258789,71.0,71.0,72.06678609557977,4813000.0,49.025943756103516
100,2013-06-14,72.69999694824219,71.0999984741211,71.4000015258789,72.0032704288979,4150000.0,49.64219284057617
