,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume,y_label
0,496.0,470.5,475.0,496.0,4131000.0,424.2152404785156,616.0,15.0,33535.0,419.0,5077.0,4895.0,1149.0,594.0,33535.0,398.0,833.0,1029.0,28458.0,32702.0,1.1490916757440528,0.7820698461219163,1138000.0,1455112.0,0
1,495.0,470.0,495.0,472.0,2963000.0,403.6886901855469,573.0,2.0,33535.0,261.0,5387.0,5077.0,857.0,297.0,33535.0,325.0,860.0,833.0,28148.0,32675.0,1.1607872393335465,0.15196975936746954,146499.0,964000.0,-1
2,483.0,451.0,454.0,480.0,3609000.0,410.53094482421875,370.0,6.0,33535.0,284.0,5467.0,5387.0,1672.0,275.0,33535.0,438.0,1021.0,860.0,28068.0,32514.0,1.1583597563147956,0.9259783367513255,638000.0,689000.0,0
3,477.5,464.0,465.0,477.0,2225000.0,407.9650573730469,331.0,1.0,33535.0,228.0,5569.0,5467.0,892.0,261.0,33535.0,276.0,1035.0,1021.0,27966.0,32500.0,1.1620838845782528,0.6188217000142805,273000.0,441160.0,0
4,481.5,465.5,479.5,473.5,1650000.0,404.9715576171875,258.0,1.0,33535.0,288.0,5538.0,5569.0,789.0,152.0,33535.0,189.0,1072.0,1035.0,27997.0,32463.0,1.1594756768340595,1.1363862666809843,116408.0,102436.0,0
5,483.0,468.0,470.0,481.0,1795000.0,411.38616943359375,312.0,5.0,33535.0,265.0,5580.0,5538.0,763.0,160.0,33535.0,174.0,1085.0,1072.0,27955.0,32450.0,1.160752611246244,1.2705315275194509,194000.0,152691.0,0
6,490.0,472.0,481.0,490.0,2253000.0,419.0836486816406,316.0,1.0,33535.0,500.0,5395.0,5580.0,853.0,107.0,33535.0,219.0,1197.0,1085.0,28140.0,32338.0,1.149141821541523,1.1575774734706896,323000.0,279030.0,0
7,489.0,472.0,485.0,472.0,2387000.0,403.6886901855469,446.0,19.0,33535.0,373.0,5449.0,5395.0,678.0,237.0,33535.0,180.0,1140.0,1197.0,28086.0,32395.0,1.1533805675223412,0.3905716554935314,311286.0,797000.0,-1
8,479.0,462.0,474.0,465.0,2164000.0,397.70184326171875,246.0,5.0,33535.0,259.0,5431.0,5449.0,643.0,295.0,33535.0,161.0,1006.0,1140.0,28104.0,32529.0,1.157409713574097,0.7051510650550906,611000.0,866480.0,0
9,497.5,463.0,465.0,497.5,3774000.0,425.4981689453125,560.0,12.0,33535.0,705.0,5274.0,5431.0,944.0,170.0,33535.0,608.0,1444.0,1006.0,28261.0,32091.0,1.1354822730167717,1.7811852626280227,1012000.0,568160.0,1
