,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume,y_label
15,7.305236376431864,7.100493894534431,7.224959896173548,7.1590102472724535,17011090.339616776,6.206089972274086,0.0,259.6177766723822,2109096.0,167.9231820738155,122533.94419363081,122961.48515237702,0.0,0.0,2109096.0,0.0,0.0,0.0,1986562.0558063693,2109096.0,1.0616816083838352,0.5993522256643813,3001263.3113374533,6123239.932802055,0
16,7.258034131598556,7.053120229163756,7.18565159603741,7.113431573437743,17268445.08143136,6.166578144496572,0.0,257.7688309693762,2109096.0,194.00326110819643,122080.07819883597,122531.85029091354,0.0,0.0,2109096.0,0.0,0.0,0.0,1987015.921801164,2109096.0,1.0614391538230725,0.64160327958335,3337595.764036241,6056651.305864909,0
17,7.2140625898129915,7.032474339260327,7.1537173349344885,7.084436187850328,15776014.50333417,6.141442285159714,0.0,304.3584380522951,2109096.0,178.5923467617926,121595.41307147329,122078.36385628738,0.0,0.0,2109096.0,0.0,0.0,0.0,1987500.5869285269,2109096.0,1.0611803767462678,0.7778267578832558,3226402.543655125,5315392.599176124,0
18,7.186542436966731,7.017808103511295,7.118827985027805,7.080075541743295,14202427.72440964,6.1376620374344855,0.0,414.6308818840263,2109096.0,164.58097724216614,121014.79762738127,121594.00948650745,0.0,0.0,2109096.0,0.0,0.0,0.0,1988081.202372619,2109096.0,1.0608706054592698,0.8618238982134833,3030276.0644982774,4602198.593736753,0
19,7.217766290743176,7.0355098294178156,7.121215387752324,7.116448164559279,14676143.219220221,6.169193231616999,0.0,359.31488164480083,2109096.0,176.89832367390676,120477.43526388645,121013.64846920519,0.0,0.0,2109096.0,0.0,0.0,0.0,1988618.5647361137,2109096.0,1.0605839903961904,1.1117945384859103,3266469.953972409,4114342.7263787547,1
20,7.236251905995864,7.049913647673683,7.157534184992341,7.151130749490864,16404017.627952097,6.199259258810068,0.0,321.41595728935886,2109096.0,147.62168259505722,120007.45677286314,120476.49441274753,0.0,0.0,2109096.0,0.0,0.0,0.0,1989088.543227137,2109096.0,1.0603333575084566,1.0804957279534748,5052193.033309705,5943729.425824553,1
21,7.235239391205597,7.0502220980553645,7.146407060023013,7.162883986604227,16898265.703355435,6.209448043475649,0.0,283.1274872121251,2109096.0,133.69209975996827,119589.86688212954,120006.68646910164,0.0,0.0,2109096.0,0.0,0.0,0.0,1989506.133117871,2109096.0,1.0601107037522077,1.038770133413975,6012300.296242343,7066774.244763881,1
22,7.223920338054061,7.05229762825916,7.146529620336283,7.144205913130289,15639549.337251956,6.193256217552449,0.0,258.64633797832926,2109096.0,130.15045959420837,119200.43941317825,119589.2362107508,0.0,0.0,2109096.0,0.0,0.0,0.0,1989895.560586822,2109096.0,1.0599031358154063,0.9760324981845123,5323636.534165214,6358639.614236883,0
23,7.173792550219072,6.97976464817442,7.0842155602077135,7.079812701861604,16980451.38771826,6.137434260013951,0.0,224.16156447271098,2109096.0,518.764628174498,118456.99687047818,119199.92306312537,0.0,0.0,2109096.0,0.0,0.0,0.0,1990639.003129522,2109096.0,1.0595076096289673,1.1902447842867483,5514019.957974337,5746777.556975006,0
24,7.145644392649869,6.966559599968537,7.056654902035088,7.062622514152352,16061221.074051386,6.12253220128604,0.0,217.19874384738085,2109096.0,453.55661305869796,117785.81876190446,118456.57411881053,0.0,0.0,2109096.0,0.0,0.0,0.0,1991310.1812380957,2109096.0,1.0591506216885362,1.149894532554136,5286039.494508949,5502609.843469838,0
25,7.122847188368963,6.958820394317682,7.04366251126076,7.050702748620389,14500819.09936781,6.112199038337514,0.0,202.10462285098953,2109096.0,429.3569653738293,117154.01105388842,117785.47264211325,0.0,0.0,2109096.0,0.0,0.0,0.0,1991941.9889461119,2109096.0,1.0588147029615007,0.9973455150832236,4500884.50394152,5065160.623328101,0
26,7.124071001111885,6.97370657340045,7.06056586120586,7.0616752734137425,14001922.815465575,6.121711121724772,0.0,197.90128069264932,2109096.0,381.4038097177797,116574.4225845607,117153.72767497112,0.0,0.0,2109096.0,0.0,0.0,0.0,1992521.5774154395,2109096.0,1.058506644477231,1.0238091798393758,4199545.046068717,4599636.64549333,1
27,7.115438527214467,6.974755845788687,7.065758805406197,7.052524744291845,13069698.167286154,6.113778586230311,0.0,287.5331108851549,2109096.0,340.8698296061248,115945.78763303503,116574.19057352631,0.0,0.0,2109096.0,0.0,0.0,0.0,1993150.2123669651,2109096.0,1.0581728732087905,0.9273349551957107,3902353.310888903,4682479.567870041,0
28,7.161954260925188,7.027207776861592,7.121859970823553,7.099200842064702,14507144.733113537,6.154241778949039,0.0,344.208238701798,2109096.0,291.4639074563527,115310.11548687688,115945.78763303503,0.0,0.0,2109096.0,0.0,0.0,0.0,1993785.8845131234,2109096.0,1.0578355617600854,1.0844005169323516,4483146.650235825,4541910.477493886,1
29,7.17556968072814,7.053426504680155,7.1344219760335275,7.124937286785265,13599330.62951237,6.1765524044840845,0.0,304.73602553027365,2109096.0,267.1160433286536,114738.26341801794,115310.11548687688,0.0,0.0,2109096.0,0.0,0.0,0.0,1994357.7365819823,2109096.0,1.0575322054557041,1.0004514372970252,4242333.07436209,4646140.953197113,1
