,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume,y_label
5,94.29965353445692,93.10775128003527,94.13731622139989,93.75205312923273,5493208.275618209,59.74667467516325,25.33834802083803,0.0,855208.0000000001,63.06170459470075,823.7502767066413,861.473633280504,19.645420559788107,2.5298303346691036,855208.0000000001,1.9905773626632493,46.27166652382212,46.810919495827974,854384.2497232935,855161.7283334762,1.0009088250256253,2.752884514223661,4976647.352826137,2046067.5704313722,1
6,94.13984108454804,92.93131540583678,93.772914047364,93.48155861040749,7746035.15156387,59.5742954285037,17.711133126356017,0.0,855208.0000000001,47.21612410308977,794.2452857299076,823.7502767066413,21.33658668988253,2.1470246626048173,855208.0000000001,1.7055216707349241,45.83016353195222,46.27166652382212,854413.7547142701,855162.1698364681,1.0008747693579219,2.402873660042676,7415740.913050864,3971784.189936192,1
7,94.05877222607889,92.95297725920321,93.639047218076,93.55146478604549,7423907.315140322,59.61884511169764,14.516984706270115,0.0,855208.0000000001,35.832549708195,772.9297207279827,794.2452857299076,25.877177862896023,2.618126297798573,855208.0000000001,1.7589015357156588,44.970938769869306,45.83016353195222,854435.070279272,855163.0290612301,1.0008508059032846,2.0909251812100913,8669068.262006298,5051730.386609883,1
8,94.7590832881442,93.21364417072513,93.85246335061782,94.15652337010579,9090827.05817943,60.00443929937555,26.26974319180789,0.0,855208.0000000001,138.9982522377424,660.2012116820482,772.9297207279827,33.896155387932254,2.687348256215949,855208.0000000001,7.069846825593682,49.353437339247044,44.970938769869306,854547.798788318,855158.6465626608,1.0007136927651012,2.4894312116138604,10031385.666982502,4845726.675547243,1
9,95.51342467681606,93.86151634590468,94.48438332630718,94.91890562605961,8872593.676987369,60.49029195023413,41.46537959629548,0.0,855208.0000000001,128.614264971253,573.0523263070907,660.2012116820482,42.78536841817829,3.861357595731348,855208.0000000001,6.226614277049991,51.71869402056569,49.353437339247044,854634.947673693,855156.2813059796,1.0006088870061822,2.7885249827001974,9602196.80939676,4201229.758325311,1
10,96.52952409373711,94.57619039254487,95.14216477634535,95.94456107900004,9325038.202622771,61.143924094417244,57.23923369359914,0.0,855208.0000000001,113.25701456129977,517.0345454393901,573.0523263070907,55.22498757014503,3.9162089117832846,855208.0000000001,6.713008474609156,54.51549358339156,51.71869402056569,854690.9654545607,855153.4845064167,1.0005400196850325,3.32560945455649,9843736.725923898,3790679.473732787,1
11,97.33275999949146,95.42237653488897,96.18767481206626,96.7978187580449,8372752.825951514,61.68769009605742,52.07427401260259,0.0,855208.0000000001,97.85902818474102,471.24979126725157,517.0345454393901,49.267660469768465,3.38758991847705,855208.0000000001,7.397998088571908,58.525901753486416,54.51549358339156,854736.7502087328,855149.4740982465,1.0004817130266956,3.784539033742946,8546664.572801087,2639115.9703699537,0
12,97.8651387224551,95.97342518904598,96.99091879127242,97.08305028056365,7904396.7364001125,61.869463663192505,54.935930097490804,0.0,855208.0000000001,81.38159815343181,444.8041232113106,471.24979126725157,61.80407512755882,3.890859238444903,855208.0000000001,10.434199208403264,65.06924172344478,58.525901753486416,854763.1958767888,855142.9307582767,1.0004430883198205,3.8792333282036697,7335857.098097222,1887303.8635729132,0
13,97.99805213474916,95.97794832353097,96.94843883335565,96.86859992372993,7314125.78153863,61.73279833263747,124.94761293008771,0.0,855208.0000000001,29.39891884925168,540.3528172921467,444.8041232113106,85.97084737085234,6.883774844504622,855208.0000000001,9.587311177380656,67.77277805632082,65.06924172344478,854667.6471827079,855140.2272219437,1.000551794980932,3.5811165240388623,6353056.109190555,1790423.9267475284,1
14,98.10389970219664,96.19159673481967,97.35004349288644,97.08854781944227,7463632.0833224,61.87297047599944,98.34162002057586,0.0,855208.0000000001,28.577712382117696,610.1167249306047,540.3528172921467,68.88623613930608,5.652293506324796,855208.0000000001,11.260871504039644,73.38135605403566,67.77277805632082,854597.8832750695,855134.618643946,1.0006269106310919,4.581324180177704,6664973.843962369,1555132.1140400767,0
15,97.9462886487097,96.38627799516154,97.4721711884161,96.97755163048126,6801745.032427112,61.802235934403285,73.73689320206296,0.0,855208.0000000001,25.545914206972526,658.3077039256953,610.1167249306047,49.55847417518269,5.458277986119517,855208.0000000001,9.160182383139365,77.08326045105551,73.38135605403566,854549.6922960744,855130.916739549,1.0006790009259796,4.059713145459282,6148667.905998857,1651744.5611197972,0
16,97.39765132970759,96.08847990527698,96.85094100383972,96.61046119776827,6145409.107673306,61.568296233681686,64.4046405889431,0.0,855208.0000000001,34.39607168884167,688.3162728257967,658.3077039256953,38.42205321542272,7.804530282332769,855208.0000000001,6.761261665216841,76.03999183393958,77.08326045105551,854519.6837271742,855131.9600081661,1.0007153535101396,3.4359025115345663,5511356.467153017,1786990.42310141,0
