,index,High,Low,Open,Close,Volume,Adj Close
0,2013-01-30,39.70119857788086,39.21099853515625,39.45610046386719,39.27073193979416,3336815.0,24.712940216064453
1,2013-01-31,42.39690017700195,40.19129943847656,40.19129943847656,39.34203516071464,20863515.0,25.965349197387695
2,2013-02-01,42.39690017700195,41.66170120239258,41.9557991027832,39.77080756749835,10994864.0,26.118104934692383
3,2013-02-04,42.347900390625,41.75979995727539,42.15190124511719,40.16844047263672,7786584.0,26.301403045654297
4,2013-02-05,42.29890060424805,41.66170120239258,42.20090103149414,40.550289969583346,6883776.0,26.2708683013916
5,2013-02-06,42.20090103149414,41.612701416015625,42.15190124511719,40.8522164999642,8324187.0,25.965349197387695
6,2013-02-18,42.445899963378906,41.171600341796875,42.445899963378906,41.008896983650956,6954165.0,25.965349197387695
7,2013-02-19,42.10279846191406,41.36759948730469,42.10279846191406,41.140491497258616,3956029.0,25.965349197387695
8,2013-02-20,43.230201721191406,42.004798889160156,42.15190124511719,41.246574113165195,8909737.0,26.851226806640625
9,2013-02-21,44.014400482177734,43.18109893798828,43.42620086669922,41.59423264047939,9440200.0,27.095600128173828
10,2013-02-22,43.62229919433594,42.78900146484375,43.62229919433594,41.95027872153688,7233678.0,27.126140594482422
11,2013-02-25,42.98509979248047,42.39690017700195,42.494998931884766,42.251827110306934,3837695.0,26.576318740844727
12,2013-02-26,43.18109893798828,42.15190124511719,42.641998291015625,42.33598003554719,6834811.0,26.545772552490234
13,2013-02-27,44.847599029541016,42.7400016784668,42.936100006103516,42.39583075147197,9954341.0,27.950937271118164
14,2013-03-01,45.09270095825195,44.35749816894531,45.09270095825195,42.85982110832018,9289222.0,27.82878303527832
15,2013-03-04,44.89659881591797,43.91640090942383,44.6515998840332,43.2030156422149,6143169.0,27.950937271118164
16,2013-03-05,45.582801818847656,44.30849838256836,45.043701171875,43.51985926568047,6450225.0,28.256452560424805
17,2013-03-06,47.15129852294922,45.68090057373047,45.68090057373047,43.869287783369586,8508829.0,29.02010726928711
18,2013-03-07,46.5630989074707,45.778900146484375,46.5630989074707,44.38179452372158,5690235.0,28.592445373535156
19,2013-03-08,46.17100143432617,45.778900146484375,45.97489929199219,44.67419486091278,3978472.0,28.714658737182617
20,2013-03-11,46.073001861572266,45.38679885864258,46.073001861572266,44.949305027298585,4237582.0,28.28699493408203
21,2013-03-12,45.778900146484375,44.700599670410156,45.38679885864258,45.04800365453969,3432707.0,28.10369873046875
22,2013-03-13,46.073001861572266,44.259498596191406,45.38679885864258,45.067709561726076,5750422.0,27.981475830078125
