,index,High,Low,Open,Close,Volume,Adj Close
0,2013-01-30,8.589139938354492,8.4862699508667,8.537710189819336,8.333116174312686,17450239.0,6.9003448486328125
1,2013-01-31,8.692000389099121,8.537710189819336,8.589139938354492,8.380221187496444,30735753.0,6.982981204986572
2,2013-02-01,8.769149780273438,8.692000389099121,8.717720031738281,8.437780821485553,37756679.0,7.044960975646973
3,2013-02-04,9.000590324401855,8.820579528808594,8.820579528808594,8.499761193214876,61004870.0,7.168915748596191
4,2013-02-05,9.000590324401855,8.84630012512207,8.897729873657227,8.57882236926933,78579546.0,7.23089599609375
5,2013-02-06,9.30918025970459,8.949159622192383,9.077739715576172,8.65814596792015,81182986.0,7.210240364074707
6,2013-02-18,9.33489990234375,9.129170417785645,9.1806001663208,8.718169298621833,81105213.0,7.4168381690979
7,2013-02-19,9.257749557495117,9.103460311889648,9.257749557495117,8.814623257044914,26384373.0,7.375513076782227
8,2013-02-20,9.33489990234375,9.1806001663208,9.232040405273438,8.884007590529086,37758624.0,7.437491416931152
9,2013-02-21,9.257749557495117,9.077739715576172,9.257749557495117,8.95462555124695,18620717.0,7.313540458679199
10,2013-02-22,9.283470153808594,9.154890060424805,9.154890060424805,8.984039928921963,50948866.0,7.396175384521484
11,2013-02-25,9.206319808959961,9.077739715576172,9.206319808959961,9.027202506683794,33930265.0,7.292876720428467
12,2013-02-26,9.000590324401855,8.949159622192383,9.000590324401855,9.039146432580303,21408867.0,7.23089599609375
13,2013-02-27,9.129170417785645,8.97488021850586,9.026309967041016,9.034505624606997,27286536.0,7.334195137023926
14,2013-03-01,9.232040405273438,9.052020072937012,9.232040405273438,9.054274592000121,20549479.0,7.313540458679199
15,2013-03-04,9.103460311889648,8.923439979553223,9.103460311889648,9.065712650303688,16950550.0,7.210240364074707
16,2013-03-05,9.052020072937012,8.949159622192383,8.97488021850586,9.051943659396251,21002505.0,7.23089599609375
17,2013-03-06,9.052020072937012,8.949159622192383,9.026309967041016,9.045417966359262,16497524.0,7.189578056335449
18,2013-03-07,9.077739715576172,8.949159622192383,8.949159622192383,9.030578437200441,21369981.0,7.292876720428467
19,2013-03-08,9.33489990234375,9.103460311889648,9.154890060424805,9.04112768070905,46667481.0,7.437491416931152
20,2013-03-11,9.36061954498291,9.129170417785645,9.33489990234375,9.083003713579165,32044278.0,7.354857921600342
21,2013-03-12,9.412050247192383,9.154890060424805,9.257749557495117,9.09794786765236,56225741.0,7.4168381690979
22,2013-03-13,9.36061954498291,9.206319808959961,9.283470153808594,9.124081139357578,18999859.0,7.437491416931152
23,2013-03-14,9.33489990234375,9.154890060424805,9.33489990234375,9.149963560063982,25157509.0,7.375513076782227
24,2013-03-15,9.257749557495117,9.103460311889648,9.232040405273438,9.15638675181627,23481508.0,7.313540458679199
25,2013-03-18,9.077739715576172,8.897729873657227,9.077739715576172,9.147140722788713,23024594.0,7.148259162902832
26,2013-03-19,9.103460311889648,8.897729873657227,8.897729873657227,9.10166928308931,24261179.0,7.313540458679199
27,2013-03-20,9.232040405273438,9.052020072937012,9.154890060424805,9.10155908292723,33829160.0,7.396175384521484
28,2013-03-21,9.257749557495117,9.154890060424805,9.257749557495117,9.120635964819234,13324400.0,7.375513076782227
29,2013-03-22,9.257749557495117,9.1806001663208,9.206319808959961,9.131244710789879,19130128.0,7.396175384521484
30,2013-03-25,9.36061954498291,9.232040405273438,9.30918025970459,9.14520138869932,24807532.0,7.4168381690979
31,2013-03-26,9.33489990234375,9.206319808959961,9.232040405273438,9.161029619039539,32248431.0,7.437491416931152
32,2013-03-27,9.412050247192383,9.257749557495117,9.283470153808594,9.179170763750435,48178215.0,7.561454772949219
33,2013-03-28,9.386329650878906,9.206319808959961,9.386329650878906,9.222776212126396,30337168.0,7.458156108856201
34,2013-03-29,9.283470153808594,9.206319808959961,9.257749557495117,9.23429999980884,18733488.0,7.4168381690979
35,2013-04-01,9.283470153808594,9.129170417785645,9.232040405273438,9.234325263412991,13411894.0,7.354857921600342
36,2013-04-02,9.154890060424805,9.026309967041016,9.077739715576172,9.220534898292936,24163963.0,7.251558780670166
37,2013-04-03,9.206319808959961,9.077739715576172,9.154890060424805,9.185414875248467,29703321.0,7.375513076782227
38,2013-04-08,9.154890060424805,8.949159622192383,9.000590324401855,9.18532484981782,30854356.0,7.272212982177734
39,2013-04-09,9.103460311889648,9.000590324401855,9.052020072937012,9.16107380932448,22091322.0,7.23089599609375
40,2013-04-10,9.129170417785645,8.949159622192383,9.129170417785645,9.1311133748866,24475054.0,7.23089599609375
41,2013-04-11,9.103460311889648,9.000590324401855,9.077739715576172,9.106931717238282,25390827.0,7.292876720428467
42,2013-04-12,9.1806001663208,9.052020072937012,9.077739715576172,9.101118259274532,13100803.0,7.354857921600342
43,2013-04-15,9.1806001663208,9.052020072937012,9.154890060424805,9.11051756177313,7800597.0,7.292876720428467
44,2013-04-16,9.154890060424805,9.000590324401855,9.026309967041016,9.104228071650395,10330152.0,7.354857921600342
45,2013-04-17,9.129170417785645,9.000590324401855,9.103460311889648,9.113585467903881,19316783.0,7.251558780670166
46,2013-04-18,9.052020072937012,8.923439979553223,8.949159622192383,9.098199962191662,8068912.0,7.23089599609375
47,2013-04-19,9.154890060424805,9.000590324401855,9.052020072937012,9.080158429776967,9982120.0,7.354857921600342
48,2013-04-22,9.206319808959961,9.103460311889648,9.154890060424805,9.09353104048498,9313275.0,7.354857921600342
49,2013-04-23,9.206319808959961,9.077739715576172,9.206319808959961,9.104566592097616,12048928.0,7.396175384521484
50,2013-04-24,9.283470153808594,9.206319808959961,9.232040405273438,9.123011321090145,21824951.0,7.437491416931152
51,2013-04-25,9.257749557495117,9.103460311889648,9.232040405273438,9.147522168233273,13021086.0,7.354857921600342
