,Adj Close_mean,Adj Close_stdev,Close_mean,Close_stdev,High_mean,High_stdev,Low_mean,Low_stdev,MarginPurchaseBuy_mean,MarginPurchaseBuy_stdev,MarginPurchaseCashRepayment_mean,MarginPurchaseCashRepayment_stdev,MarginPurchaseLimit_mean,MarginPurchaseLimit_stdev,MarginPurchaseSell_mean,MarginPurchaseSell_stdev,MarginPurchaseTodayBalance_mean,MarginPurchaseTodayBalance_stdev,MarginPurchaseYesterdayBalance_mean,MarginPurchaseYesterdayBalance_stdev,OffsetLoanAndShort_mean,OffsetLoanAndShort_stdev,Open_mean,Open_stdev,ShortSaleBuy_mean,ShortSaleBuy_stdev,ShortSaleLimit_mean,ShortSaleLimit_stdev,ShortSaleSell_mean,ShortSaleSell_stdev,ShortSaleTodayBalance_mean,ShortSaleTodayBalance_stdev,ShortSaleYesterdayBalance_mean,ShortSaleYesterdayBalance_stdev,Volume_mean,Volume_stdev,b_total_mean,b_total_stdev,buy_volume_mean,buy_volume_stdev,s_total_mean,s_total_stdev,sell_volume_mean,sell_volume_stdev
0,9.598590188071768,0.17195882818261513,11.622081358801728,0.20820989503794413,11.680156732323786,0.19990559475515135,11.526535191671902,0.2093588031558078,105.0128735303899,42.11628735392837,20.156340183569018,36.140118429341086,2768057.0000000005,1.0,190.579073917917,173.13614360062746,12853.539839266256,1185.7413074952444,12959.262379837353,1099.2221015802018,12.791188714293245,11.507338560801298,11.602981812022454,0.21001571985595222,3.210977417789234,4.0701947192839185,2768057.0000000005,1.0,3.8076878482649,3.623598850205055,34.12818764000722,10.855244374066974,33.86481054286488,10.809620486588507,9670510.118219351,1791423.2873141458,2755203.460160734,1185.741307495218,4457140.88468331,1961263.864078479,2768022.8718123604,10.85524437411844,4514455.003735114,1909527.4580453527
1,9.606350889603016,0.17602537063415175,11.631478133973095,0.2131337254928396,11.687828893348374,0.20371131769836873,11.53460112650437,0.21417830641786656,103.47310979259824,42.09489631747108,21.34167885841891,36.15848200435232,2768057.0000000005,1.0,189.3798436431005,174.0839866685124,12746.191426557336,1255.8024686697195,12853.439839266257,1185.7326038890499,12.675206833575896,11.51861829828753,11.610052078244479,0.2146133065782011,3.189869967779939,4.083581000467238,2768057.0000000005,1.0,3.7821250448765356,3.638079403072031,34.38710938377048,10.920642938945695,34.12818764000722,10.855244374066974,9564271.472045915,1787653.677173346,2755310.808573443,1255.8024686696763,4516996.463132858,1939862.6709944564,2768022.6128906165,10.920642939001793,4302793.2461695075,1889231.975261685
2,9.616430773521705,0.179478211112298,11.643683000037543,0.21731447724616343,11.69768244902887,0.2068526277683324,11.545570449188194,0.2190531215205124,100.44987445015349,42.63266125700326,21.28840948874259,36.18779241526249,2768057.0000000005,1.0,184.73286635503703,176.309037012605,12640.520025163709,1313.415503180813,12746.091426557336,1255.7854075937946,12.645526902783576,11.52954355314231,11.619412844139996,0.21856871953323587,3.1725886493382736,4.094979196247423,2768057.0000000005,1.0,3.7038432463471196,3.6691870989221056,34.58503064744599,10.999021338741942,34.38710938377048,10.920642938945695,9454185.540249676,1820760.9139752584,2755416.4799748366,1313.4155031807766,4568893.755527186,1914336.275534133,2768022.414969353,10.999021338803484,4088141.877861442,1902013.9685250274
3,9.62640866350512,0.1788277987107148,11.65576437063272,0.2165269557542853,11.709029758769432,0.20892980172849615,11.55703824242043,0.22066876614599465,98.48132030168507,42.68680813351345,21.225678635838015,36.222523589654216,2768057.0000000005,1.0,180.22723701981647,178.1716429354595,12537.44842980974,1360.3026273738997,12640.420025163708,1313.3908673946594,12.64133526950946,11.526275597887324,11.63089967225646,0.2218317419698052,3.1428388033688686,4.094023793139604,2768057.0000000005,1.0,3.6760053798692356,3.6743413233847573,34.784863890613025,11.069175738100775,34.58503064744599,10.999021338741942,9445858.350410739,1817913.4484528443,2755519.5515701906,1360.302627373865,4628578.859796652,1865835.4364051323,2768022.21513611,11.06917573816559,3952204.6173128714,1817110.7902573308
4,9.63549333999279,0.17628365769142815,11.666764216055366,0.2134464682782125,11.71972047469928,0.2079446148984541,11.567431254203472,0.2186452762443189,97.43620433284183,43.18500202816374,21.217507406211663,36.22726757894395,2768057.0000000005,1.0,175.92474683887693,179.11057057869382,12437.642379897492,1401.3919280223424,12537.34842980974,1360.271002206054,14.64217919751209,16.39419039152343,11.64076433413331,0.2204431640732028,3.1114487242823596,4.098330430549262,2768057.0000000005,1.0,3.649697179837702,3.6834596523889545,34.970661431081545,11.123069781328066,34.784863890613025,11.069175738100775,9490125.528307414,1813436.660231439,2755619.357620103,1401.391928022319,4664203.7045117635,1832329.1017595662,2768022.0293385694,11.123069781389587,3862519.766635069,1787875.5542136861
5,9.643899033175295,0.17211457580327374,11.676941931951514,0.20839847638135475,11.73047959052477,0.2036690398378977,11.577946982614465,0.21399629126007624,92.30563086301015,37.63300864620779,21.14138000750416,36.26943306725027,2768057.0000000005,1.0,171.91239106650005,180.32211924893713,12336.794239686498,1433.431126497778,12437.542379897493,1401.353862449074,15.334011356679348,17.82041631897228,11.650345621412376,0.21678082312372177,2.9806020015484798,4.076915867543159,2768057.0000000005,1.0,3.6351908127057815,3.688282944255405,35.25714717504595,11.160454633195053,34.970661431081545,11.123069781328066,9401143.76691303,1850832.7870753016,2755720.2057603137,1433.4311264977791,4664170.522907275,1832369.4148902094,2768021.742852825,11.160454633254146,3715411.2475194237,1695240.4684418864
6,9.653835883716942,0.16501762515720297,11.688973571713397,0.1998053940281267,11.742339793247357,0.1961201384085369,11.58946234681951,0.2068402206061357,87.4997000541881,32.91474819823924,21.0790521650305,36.304366128663865,2768057.0000000005,1.0,167.58039214663043,181.48984237485553,12235.534495429027,1457.7009586725026,12336.694239686498,1433.386633520416,15.856702661082346,18.539837606363186,11.66084481810161,0.21057034640179656,2.9604935406587876,4.0715977779439845,2768057.0000000005,1.0,3.2489859911029164,3.21615658394386,35.1647216600161,11.120754875989068,35.25714717504595,11.160454633195053,9305207.60592578,1920607.5946035597,2755821.4655045713,1457.7009586725003,4662507.273241098,1834553.187102494,2768021.83527834,11.120754876052304,3570264.6257109554,1622850.7302565845
7,9.663922144019612,0.15687480981755386,11.701186112339514,0.18994595645858273,11.754704808093868,0.18649656331909925,11.601253166416932,0.19760687699616117,83.70896844274823,30.002628337769476,20.994838931286775,36.35178488764766,2768057.0000000005,1.0,164.92481100288117,182.5478153374853,12133.223813937606,1473.7019467700209,12235.434495429026,1457.6500201917881,16.19609116288809,18.87529134024699,11.67328559842707,0.20125774753847392,2.8484422165638716,4.019616512982646,2768057.0000000005,1.0,2.9538871225457273,2.9445836070477007,34.87875664920368,10.965905405464214,35.1647216600161,11.120754875989068,9282514.207340885,1926654.0482534554,2755923.7761860625,1473.7019467700045,4706767.164407355,1792909.4953643566,2768022.121243351,10.965905405528396,3489636.8630787595,1544542.6455732314
8,9.67473443789567,0.15007873859718737,11.714277752244191,0.18171715771237448,11.76748312815076,0.17629962654091702,11.615043306842212,0.18667960000268652,80.75024424532499,29.525460359435854,20.932923932296667,36.387068692281325,2768057.0000000005,1.0,163.93827689792207,182.90230108711438,12029.002857352712,1483.425249189691,12133.123813937606,1473.6443792981165,16.021179312704447,18.691486528544583,11.686774345114111,0.1899246644899374,2.773294107773026,4.0168904847252325,2768057.0000000005,1.0,2.5669174263856704,2.398281591945842,34.27237996781632,10.40514896110769,34.87875664920368,10.965905405464214,9209113.975866094,1947542.3866251542,2756027.9971426474,1483.4252491896648,4719717.924153667,1788328.1403105033,2768022.7276200326,10.4051489611722,3365831.380653225,1480613.30348242
9,9.687900590630788,0.14069101842493262,11.73021947030523,0.1703503812486322,11.7823739921626,0.16426766935797812,11.632099537162361,0.1734755389379887,77.73014906949092,28.25795074185456,20.866631119439194,36.424565087016816,2768057.0000000005,1.0,163.85709187601165,182.94536753991054,11921.909283426752,1484.0088711914457,12028.902857352712,1483.360790805846,15.115343013295883,18.543017144517812,11.70253907232279,0.17850608113436653,2.5588273860423767,3.885982126786764,2768057.0000000005,1.0,2.546415952809313,2.334351000786293,33.85996853458326,9.781528118686383,34.27237996781632,10.40514896110769,9092540.0676582,1951994.6983474551,2756135.0907165734,1484.0088711914188,4743879.591092155,1779271.3757359167,2768023.140031466,9.781528118770547,3191167.714884717,1311050.892018526
